
---------- Begin Simulation Statistics ----------
final_tick                                33180367500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  82685                       # Simulator instruction rate (inst/s)
host_mem_usage                                 305084                       # Number of bytes of host memory used
host_op_rate                                    83127                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   750.33                       # Real time elapsed on the host
host_tick_rate                               44220744                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                    62041446                       # Number of instructions simulated
sim_ops                                      62373168                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.033180                       # Number of seconds simulated
sim_ticks                                 33180367500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  33362175                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 33988389                       # number of cc regfile writes
system.cpu.committedInsts                    62041446                       # Number of Instructions Simulated
system.cpu.committedOps                      62373168                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.069619                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.069619                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                          122756                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              1650294                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 11999412                       # Number of branches executed
system.cpu.iew.exec_nop                          6100                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.199731                       # Inst execution rate
system.cpu.iew.exec_refs                     20969943                       # number of memory reference insts executed
system.cpu.iew.exec_stores                    6384245                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 2508140                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              16728021                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                438                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                 0                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts              6807538                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            90513289                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              14585698                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           2689643                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              79615059                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                     62                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                 26757                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                1610417                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                 26890                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            208                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       958720                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         691574                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  85431031                       # num instructions consuming a value
system.cpu.iew.wb_count                      78478437                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.496548                       # average fanout of values written-back
system.cpu.iew.wb_producers                  42420618                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.182603                       # insts written-back per cycle
system.cpu.iew.wb_sent                       78599723                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                116544532                       # number of integer regfile reads
system.cpu.int_regfile_writes                57797951                       # number of integer regfile writes
system.cpu.ipc                               0.934912                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.934912                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     72.74% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     72.74% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     72.74% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     72.74% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     72.74% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     72.74% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     72.74% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead             15688745     19.06%     91.80% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite             6748561      8.20%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpPack                   0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpIndexCompressInit            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpGetLength              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpIndexCompression            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpIndexMatch             0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpCustPerm               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpGetPred                0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpSingleSideSortInit            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpSingleSideSort            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpInitBigCmp             0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpNextBigCmpFromMatRes            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpKeyCombine             0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpMatch                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpGetLimit               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpBFPermute              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpSEPermute              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total               82304702                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                       0                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads                   0                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses            0                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes                  0                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                    13377984                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.162542                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                10019058     74.89%     74.89% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                    443      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       6      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                    13      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    4      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                      6      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     74.90% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                2980715     22.28%     97.18% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                377739      2.82%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpPack                     0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexCompressInit            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetLength                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexCompression            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexMatch               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpCustPerm                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetPred                  0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSingleSideSortInit            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSingleSideSort            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpInitBigCmp               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpNextBigCmpFromMatRes            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpKeyCombine               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpMatch                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetLimit                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpBFPermute                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSEPermute                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses               91005738                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads          236802720                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses     74719008                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes         114102564                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                   90506751                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                  82304702                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                 438                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined        28134020                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued           1115660                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved            176                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined     25380501                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples      66237980                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.242561                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.236732                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0            27122490     40.95%     40.95% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1            10726287     16.19%     57.14% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2            16237599     24.51%     81.65% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3             9503205     14.35%     96.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             2648393      4.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5                   6      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            5                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total        66237980                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.240262                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                4676937                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads            8538308                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses      3759429                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes           4538847                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads             50020                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores             3676                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads             16728021                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores             6807538                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads               270466084                       # number of misc regfile reads
system.cpu.misc_regfile_writes                 867319                       # number of misc regfile writes
system.cpu.numCycles                         66360736                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                            1749                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads                  3045932                       # number of vector regfile reads
system.cpu.vec_regfile_writes                 2452708                       # number of vector regfile writes
system.cpu.workload.numSyscalls                    77                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests       103206                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests        278256                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests            4                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests      1059302                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops        32693                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests      2120132                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops          32693                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.cpu.branchPred.lookups                18717090                       # Number of BP lookups
system.cpu.branchPred.condPredicted          14656352                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect           1611684                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups              7972371                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                 7967160                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.934637                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                   14176                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                 36                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups            2538                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits               1522                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses             1016                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted          433                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts        25615121                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls             262                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts           1609515                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples     62120604                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     1.004130                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     1.857553                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0        35645020     57.38%     57.38% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1        15157247     24.40%     81.78% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2         4139359      6.66%     88.44% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3         2550499      4.11%     92.55% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4          731355      1.18%     93.73% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5          194796      0.31%     94.04% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6         1108536      1.78%     95.82% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7           11235      0.02%     95.84% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8         2582557      4.16%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
