
---------- Begin Simulation Statistics ----------
final_tick                                81077833500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 106692                       # Simulator instruction rate (inst/s)
host_mem_usage                                 305088                       # Number of bytes of host memory used
host_op_rate                                   108401                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  2342.08                       # Real time elapsed on the host
host_tick_rate                               34617860                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   249880473                       # Number of instructions simulated
sim_ops                                     253884992                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.081078                       # Number of seconds simulated
sim_ticks                                 81077833500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 125514762                       # number of cc regfile reads
system.cpu.cc_regfile_writes                126562889                       # number of cc regfile writes
system.cpu.committedInsts                   249880473                       # Number of Instructions Simulated
system.cpu.committedOps                     253884992                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.648933                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.648933                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                          133928                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts               616107                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 75165327                       # Number of branches executed
system.cpu.iew.exec_nop                        221394                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.611376                       # Inst execution rate
system.cpu.iew.exec_refs                     71057631                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   23504456                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                  964818                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              46695920                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                699                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                 0                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             23638805                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           265029474                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              47553175                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           1275649                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             261293707                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                    141                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                900289                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                 605853                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                901045                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            208                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       192968                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         423139                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 280402603                       # num instructions consuming a value
system.cpu.iew.wb_count                     258518659                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.469275                       # average fanout of values written-back
system.cpu.iew.wb_producers                 131586060                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.594262                       # insts written-back per cycle
system.cpu.iew.wb_sent                      258927709                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                348805798                       # number of integer regfile reads
system.cpu.int_regfile_writes               159585954                       # number of integer regfile writes
system.cpu.ipc                               1.540991                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.540991                       # IPC: Total IPC of All Threads
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     67.52% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead               11477457     17.70%     85.22% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite               9588202     14.78%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpPack                     0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexCompressInit            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetLength                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexCompression            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexMatch               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpCustPerm                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetPred                  0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSingleSideSortInit            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSingleSideSort            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpInitBigCmp               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpNextBigCmpFromMatRes            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpKeyCombine               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpMatch                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetLimit                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpBFPermute                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSEPermute                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses              319192025                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads          739039673                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses    253536306                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes         270607106                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                  264807381                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                 262569356                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                 699                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined        10923087                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued            725937                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved            254                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined     10538284                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples     162021740                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.620581                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.111069                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0            38512516     23.77%     23.77% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1            25522990     15.75%     39.52% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2            58254999     35.96%     75.48% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3            38390579     23.69%     99.17% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             1338649      0.83%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5                2007      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            5                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total       162021740                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.619243                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                8234296                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads           13703692                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses      4982353                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes           5124266                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads            162241                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores           220862                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads             46695920                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores            23638805                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads              1091032658                       # number of misc regfile reads
system.cpu.misc_regfile_writes                 109571                       # number of misc regfile writes
system.cpu.numCycles                        162155668                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.pred_regfile_reads                   13601                       # number of predicate regfile reads
system.cpu.pred_regfile_writes                   4535                       # number of predicate regfile writes
system.cpu.timesIdled                            1943                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads                  4215602                       # number of vector regfile reads
system.cpu.vec_regfile_writes                  992209                       # number of vector regfile writes
system.cpu.workload.numSyscalls                    98                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests      4523927                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests       9569322                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests            4                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests      6345548                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops        98079                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests     12689835                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops          98079                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.cpu.branchPred.lookups                80087619                       # Number of BP lookups
system.cpu.branchPred.condPredicted          61064402                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect            601271                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups             76639315                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                76632443                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.991033                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                   18457                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                 44                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups            3508                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits               1967                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses             1541                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted          473                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts         9593191                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls             445                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts            598682                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples    160576891                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     1.582367                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     1.845957                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0        70348377     43.81%     43.81% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1        17686889     11.01%     54.82% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2        30733875     19.14%     73.96% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3        15286110      9.52%     83.48% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4        14199136      8.84%     92.33% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5         7916678      4.93%     97.26% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6         1093070      0.68%     97.94% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7          361734      0.23%     98.16% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8         2951022      1.84%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
