
---------- Begin Simulation Statistics ----------
final_tick                               296316300500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 186888                       # Simulator instruction rate (inst/s)
host_mem_usage                                 304812                       # Number of bytes of host memory used
host_op_rate                                   191911                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  2114.26                       # Real time elapsed on the host
host_tick_rate                              140151222                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   395129867                       # Number of instructions simulated
sim_ops                                     405750685                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.296316                       # Number of seconds simulated
sim_ticks                                296316300500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 179255601                       # number of cc regfile reads
system.cpu.cc_regfile_writes                187196778                       # number of cc regfile writes
system.cpu.committedInsts                   395129867                       # Number of Instructions Simulated
system.cpu.committedOps                     405750685                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.499843                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.499843                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                          137520                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              6026907                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                101413688                       # Number of branches executed
system.cpu.iew.exec_nop                       2010139                       # number of nop insts executed
system.cpu.iew.exec_rate                     0.788684                       # Inst execution rate
system.cpu.iew.exec_refs                    179410469                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   58325258                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 4993614                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts             107449148                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                715                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                 0                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             61232702                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           486915372                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts             121085211                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts          13759439                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             467399722                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                    785                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents              10595363                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                5703296                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles              10596988                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            664                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      2562287                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect        3464620                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 439570642                       # num instructions consuming a value
system.cpu.iew.wb_count                     437715217                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.518937                       # average fanout of values written-back
system.cpu.iew.wb_producers                 228109323                       # num instructions producing a value
system.cpu.iew.wb_rate                       0.738595                       # insts written-back per cycle
system.cpu.iew.wb_sent                      440320200                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                662767428                       # number of integer regfile reads
system.cpu.int_regfile_writes               272493899                       # number of integer regfile writes
system.cpu.ipc                               0.666737                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.666737                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     61.70% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     61.70% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     61.70% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     61.70% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     61.70% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     61.70% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     61.70% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead            125891097     26.16%     87.86% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite            58413533     12.14%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpPack                   0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpIndexCompressInit            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpGetLength              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpIndexCompression            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpIndexMatch             0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpCustPerm               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpGetPred                0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpSingleSideSortInit            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpSingleSideSort            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpInitBigCmp             0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpNextBigCmpFromMatRes            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpKeyCombine             0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpMatch                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpGetLimit               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpBFPermute              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpSEPermute              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total              481159161                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                       0                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads                   0                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses            0                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes                  0                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                   104287558                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.216742                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                44958331     43.11%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                    654      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                    17      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    2      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                      6      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     43.11% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead               37740417     36.19%     79.30% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite              21588131     20.70%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpPack                     0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexCompressInit            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetLength                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexCompression            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexMatch               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpCustPerm                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetPred                  0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSingleSideSortInit            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSingleSideSort            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpInitBigCmp               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpNextBigCmpFromMatRes            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpKeyCombine               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpMatch                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetLimit                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpBFPermute                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSEPermute                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses              536587928                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads         1583762688                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses    415039741                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes         537920173                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                  484904518                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                 481159161                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                 715                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined        79154547                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued           4254744                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved            277                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined     77203838                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples     592495082                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         0.812090                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.066192                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0           332777153     56.17%     56.17% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1           104174632     17.58%     73.75% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2            93819738     15.83%     89.58% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3            57592514      9.72%     99.30% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             4087719      0.69%     99.99% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5               43321      0.01%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6                   5      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            6                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total       592495082                       # Number of insts issued each cycle
system.cpu.iq.rate                           0.811901                       # Inst issue rate
system.cpu.iq.vec_alu_accesses               48858780                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads           79593018                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses     22675476                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes          26140268                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads           3192672                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores           573871                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads            107449148                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores            61232702                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads              2022926023                       # number of misc regfile reads
system.cpu.misc_regfile_writes                1745927                       # number of misc regfile writes
system.cpu.numCycles                        592632602                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.pred_regfile_reads                  214966                       # number of predicate regfile reads
system.cpu.pred_regfile_writes                  71650                       # number of predicate regfile writes
system.cpu.timesIdled                            1982                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads                 15684643                       # number of vector regfile reads
system.cpu.vec_regfile_writes                10513711                       # number of vector regfile writes
system.cpu.workload.numSyscalls                    91                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests     24579650                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests      49016754                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests            4                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests     31896121                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops       474936                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests     63798996                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops         474936                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.cpu.branchPred.lookups               141361938                       # Number of BP lookups
system.cpu.branchPred.condPredicted         109817023                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect           5694837                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups            126299046                       # Number of BTB lookups
system.cpu.branchPred.BTBHits               126291836                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.994291                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                   18342                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                 39                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups            3444                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits               1989                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses             1455                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted          460                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts        66932762                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls             438                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts           5692270                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples    581941974                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     0.699828                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     1.646045                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0       443042825     76.13%     76.13% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1        44047097      7.57%     83.70% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2        37736169      6.48%     90.19% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3        16723492      2.87%     93.06% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4        12776558      2.20%     95.25% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5         9233397      1.59%     96.84% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6         2987790      0.51%     97.35% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7          787926      0.14%     97.49% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8        14606720      2.51%    100.00% # Number of insts commited each cycle
