
---------- Begin Simulation Statistics ----------
final_tick                               412732616500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  80997                       # Simulator instruction rate (inst/s)
host_mem_usage                                 304816                       # Number of bytes of host memory used
host_op_rate                                    91466                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  8405.95                       # Real time elapsed on the host
host_tick_rate                               49100082                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   680854004                       # Number of instructions simulated
sim_ops                                     768859095                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.412733                       # Number of seconds simulated
sim_ticks                                412732616500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 244397190                       # number of cc regfile reads
system.cpu.cc_regfile_writes                254637021                       # number of cc regfile writes
system.cpu.committedInsts                   680854004                       # Number of Instructions Simulated
system.cpu.committedOps                     768859095                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.212397                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.212397                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                          136586                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts             12031642                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                163119474                       # Number of branches executed
system.cpu.iew.exec_nop                       5509971                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.053544                       # Inst execution rate
system.cpu.iew.exec_refs                    325063236                       # number of memory reference insts executed
system.cpu.iew.exec_stores                  127438359                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                11473643                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts             208538264                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                528                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                 0                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts            139930424                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           935659029                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts             197624877                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts          24129371                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             869663550                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                   7074                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                207284                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles               11430881                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                236323                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents           6006                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      5178976                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect        6852666                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 748139742                       # num instructions consuming a value
system.cpu.iew.wb_count                     849187013                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.570207                       # average fanout of values written-back
system.cpu.iew.wb_producers                 426594615                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.028737                       # insts written-back per cycle
system.cpu.iew.wb_sent                      852528408                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               1002718055                       # number of integer regfile reads
system.cpu.int_regfile_writes               562615917                       # number of integer regfile writes
system.cpu.ipc                               0.824812                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.824812                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SpSpNextBigCmpFromMatRes            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpKeyCombine             0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpMatch                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpGetLimit               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpBFPermute              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpSEPermute              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total              893792921                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                       0                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads                   0                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses            0                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes                  0                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                   168962628                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.189040                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                65152213     38.56%     38.56% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                  47618      0.03%     38.59% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                 2105537      1.25%     39.83% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     39.83% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                    13      0.00%     39.83% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     39.83% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     39.83% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     39.83% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     39.83% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    3      0.00%     39.83% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     39.83% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     39.83% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     39.83% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                   1189      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     39.84% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead               57370699     33.95%     73.79% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite              44285356     26.21%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpPack                     0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexCompressInit            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetLength                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexCompression            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexMatch               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpCustPerm                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetPred                  0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSingleSideSortInit            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSingleSideSort            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpInitBigCmp               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpNextBigCmpFromMatRes            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpKeyCombine               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpMatch                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetLimit                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpBFPermute                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSEPermute                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses              998315981                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads         2663123853                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses    802721558                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes        1010824864                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                  930148530                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                 893792921                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                 528                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined       161289962                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued           2659460                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved            194                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined    157308017                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples     825328648                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.082954                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.178185                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0           378765655     45.89%     45.89% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1           139827925     16.94%     62.83% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2           188395197     22.83%     85.66% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3            96204070     11.66%     97.32% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4            22116613      2.68%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5               19188      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            5                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total       825328648                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.082775                       # Inst issue rate
system.cpu.iq.vec_alu_accesses               64439558                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads          121412725                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses     46465455                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes          80617909                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads           4156802                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores          1989522                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads            208538264                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores           139930424                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads              3248877968                       # number of misc regfile reads
system.cpu.misc_regfile_writes                1732807                       # number of misc regfile writes
system.cpu.numCycles                        825465234                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.pred_regfile_reads                 5226636                       # number of predicate regfile reads
system.cpu.pred_regfile_writes                1331334                       # number of predicate regfile writes
system.cpu.timesIdled                            2032                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads                 28161200                       # number of vector regfile reads
system.cpu.vec_regfile_writes                27977607                       # number of vector regfile writes
system.cpu.workload.numSyscalls                    83                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests      1848420                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests       4311218                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests            4                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests     37039959                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops       345712                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests     74081988                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops         345712                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.cpu.branchPred.lookups               214829012                       # Number of BP lookups
system.cpu.branchPred.condPredicted         155251163                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect          11427016                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups            116040942                       # Number of BTB lookups
system.cpu.branchPred.BTBHits               116015634                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.978190                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                 9275174                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                 46                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups            3122                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits               1638                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses             1484                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted          468                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts       141774600                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls             334                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts          11424709                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples    802835905                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     0.962142                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     1.846951                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0       524659215     65.35%     65.35% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1       106633638     13.28%     78.63% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2        67431039      8.40%     87.03% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3        31182019      3.88%     90.92% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4        20457160      2.55%     93.46% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5        14943285      1.86%     95.33% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6         6395404      0.80%     96.12% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7         6590536      0.82%     96.94% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8        24543609      3.06%    100.00% # Number of insts commited each cycle
