
---------- Begin Simulation Statistics ----------
final_tick                                23353618500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 171528                       # Simulator instruction rate (inst/s)
host_mem_usage                                 304064                       # Number of bytes of host memory used
host_op_rate                                   172715                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   285.10                       # Real time elapsed on the host
host_tick_rate                               81913897                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                    48902623                       # Number of instructions simulated
sim_ops                                      49241106                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.023354                       # Number of seconds simulated
sim_ticks                                 23353618500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  38945625                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 32618644                       # number of cc regfile writes
system.cpu.committedInsts                    48902623                       # Number of Instructions Simulated
system.cpu.committedOps                      49241106                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.955107                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.955107                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                          124668                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              1278059                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 11030597                       # Number of branches executed
system.cpu.iew.exec_nop                          4299                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.295903                       # Inst execution rate
system.cpu.iew.exec_refs                     17693926                       # number of memory reference insts executed
system.cpu.iew.exec_stores                    7176477                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 1325217                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              12216686                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                503                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                 0                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts              8441117                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            68422165                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              10517449                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           3500824                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              60528051                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                     71                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                  1047                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                1271020                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                  1150                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            276                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       687622                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         590437                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  63002332                       # num instructions consuming a value
system.cpu.iew.wb_count                      59940752                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.476812                       # average fanout of values written-back
system.cpu.iew.wb_producers                  30040293                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.283329                       # insts written-back per cycle
system.cpu.iew.wb_sent                       59983852                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 80523553                       # number of integer regfile reads
system.cpu.int_regfile_writes                32407039                       # number of integer regfile writes
system.cpu.ipc                               1.047003                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.047003                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     70.49% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     70.49% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     70.49% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     70.49% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     70.49% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     70.49% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                6      0.00%     70.49% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead             11361138     17.74%     88.23% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite             7535891     11.77%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpPack                   0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpIndexCompressInit            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpGetLength              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpIndexCompression            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpIndexMatch             0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpCustPerm               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpGetPred                0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpSingleSideSortInit            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpSingleSideSort            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpInitBigCmp             0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpNextBigCmpFromMatRes            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpKeyCombine             0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpMatch                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpGetLimit               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpBFPermute              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpSEPermute              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total               64028875                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                       0                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads                   0                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses            0                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes                  0                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                    10778793                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.168343                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                 9049233     83.95%     83.95% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                   3088      0.03%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       6      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                    13      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    3      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                      6      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     83.98% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                1520764     14.11%     98.09% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                205680      1.91%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpPack                     0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexCompressInit            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetLength                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexCompression            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexMatch               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpCustPerm                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetPred                  0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSingleSideSortInit            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSingleSideSort            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpInitBigCmp               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpNextBigCmpFromMatRes            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpKeyCombine               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpMatch                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetLimit                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpBFPermute                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSEPermute                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses               64508569                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads          166348344                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses     51485441                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes          73495302                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                   68417363                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                  64028875                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                 503                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined        19176759                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued            951130                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved            196                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined     17054687                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples      46582570                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.374524                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.200266                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0            16234317     34.85%     34.85% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1             7018692     15.07%     49.92% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2            14487327     31.10%     81.02% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3             7337376     15.75%     96.77% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             1500889      3.22%     99.99% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5                3969      0.01%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            5                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total        46582570                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.370856                       # Inst issue rate
system.cpu.iq.vec_alu_accesses               10299089                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads           20021899                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses      8455311                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes          14099595                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads              9334                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores             2550                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads             12216686                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores             8441117                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads               250902384                       # number of misc regfile reads
system.cpu.misc_regfile_writes                1562833                       # number of misc regfile writes
system.cpu.numCycles                         46707238                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.pred_regfile_reads                   41386                       # number of predicate regfile reads
system.cpu.pred_regfile_writes                  28128                       # number of predicate regfile writes
system.cpu.timesIdled                            1751                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads                  6114307                       # number of vector regfile reads
system.cpu.vec_regfile_writes                 5585020                       # number of vector regfile writes
system.cpu.workload.numSyscalls                   104                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests        85160                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests        258904                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests            4                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests       380534                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops        74042                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests       762584                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops          74042                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.cpu.branchPred.lookups                16481692                       # Number of BP lookups
system.cpu.branchPred.condPredicted          13878614                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect           1272855                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups              8702121                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                 8695108                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.919410                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                   41178                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                 38                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups           40133                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits              38195                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses             1938                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted          442                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts        16948760                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls             307                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts           1270153                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples     43987268                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     1.119526                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     2.119659                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0        27323138     62.12%     62.12% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1         6992461     15.90%     78.01% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2         3654561      8.31%     86.32% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3         1193833      2.71%     89.03% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4         1596866      3.63%     92.67% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5           38525      0.09%     92.75% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6          345524      0.79%     93.54% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7           30294      0.07%     93.61% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8         2812066      6.39%    100.00% # Number of insts commited each cycle
