
---------- Begin Simulation Statistics ----------
final_tick                               120006335500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 134244                       # Simulator instruction rate (inst/s)
host_mem_usage                                 304300                       # Number of bytes of host memory used
host_op_rate                                   142691                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   973.66                       # Real time elapsed on the host
host_tick_rate                              123253055                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   130708092                       # Number of instructions simulated
sim_ops                                     138931936                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.120006                       # Number of seconds simulated
sim_ticks                                120006335500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  80998335                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 84801925                       # number of cc regfile writes
system.cpu.committedInsts                   130708092                       # Number of Instructions Simulated
system.cpu.committedOps                     138931936                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.836250                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.836250                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                          127155                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              5253168                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 38192138                       # Number of branches executed
system.cpu.iew.exec_nop                       2809963                       # number of nop insts executed
system.cpu.iew.exec_rate                     0.743417                       # Inst execution rate
system.cpu.iew.exec_refs                     55419321                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   20750239                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 4642325                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              38549044                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                464                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                 0                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             23750558                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           207224858                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              34669082                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           9438557                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             178429619                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                     11                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents               8995061                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                4593935                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles               9003863                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents           2418                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      2001572                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect        3251596                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 164193218                       # num instructions consuming a value
system.cpu.iew.wb_count                     172152994                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.478364                       # average fanout of values written-back
system.cpu.iew.wb_producers                  78544157                       # num instructions producing a value
system.cpu.iew.wb_rate                       0.717266                       # insts written-back per cycle
system.cpu.iew.wb_sent                      173334057                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                220094295                       # number of integer regfile reads
system.cpu.int_regfile_writes               109992576                       # number of integer regfile writes
system.cpu.ipc                               0.544588                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.544588                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     67.69% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     67.69% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     67.69% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     67.69% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     67.69% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     67.69% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                6      0.00%     67.69% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead             38600588     20.55%     88.23% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite            22106381     11.77%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpPack                   0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpIndexCompressInit            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpGetLength              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpIndexCompression            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpIndexMatch             0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpCustPerm               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpGetPred                0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpSingleSideSortInit            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpSingleSideSort            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpInitBigCmp             0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpNextBigCmpFromMatRes            0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpKeyCombine             0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpMatch                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpGetLimit               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpBFPermute              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::SpSpSEPermute              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total              187868176                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                       0                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads                   0                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses            0                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes                  0                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                    15473049                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.082361                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                 7962147     51.46%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                    526      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                    11      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    5      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                      6      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     51.46% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                3554720     22.97%     74.44% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite               3955634     25.56%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpPack                     0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexCompressInit            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetLength                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexCompression            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpIndexMatch               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpCustPerm                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetPred                  0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSingleSideSortInit            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSingleSideSort            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpInitBigCmp               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpNextBigCmpFromMatRes            0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpKeyCombine               0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpMatch                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpGetLimit                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpBFPermute                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::SpSpSEPermute                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses              195375110                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads          616756630                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses    165258948                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes         262940653                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                  204414431                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                 187868176                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                 464                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined        65482958                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued           1016843                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved            165                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined     52587656                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples     239885517                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         0.783158                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.105319                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0           145808895     60.78%     60.78% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1            29452697     12.28%     73.06% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2            38657241     16.11%     89.18% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3            22774432      9.49%     98.67% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             3183559      1.33%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5                8693      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8                   0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            5                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total       239885517                       # Number of insts issued each cycle
system.cpu.iq.rate                           0.782743                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                7966105                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads           15355131                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses      6894046                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes           6958695                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads           4138117                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores          2510217                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads             38549044                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores            23750558                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads               702790205                       # number of misc regfile reads
system.cpu.misc_regfile_writes                 975469                       # number of misc regfile writes
system.cpu.numCycles                        240012672                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.pred_regfile_reads                 1500533                       # number of predicate regfile reads
system.cpu.pred_regfile_writes                 514949                       # number of predicate regfile writes
system.cpu.timesIdled                            1791                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads                  5430577                       # number of vector regfile reads
system.cpu.vec_regfile_writes                 4458703                       # number of vector regfile writes
system.cpu.workload.numSyscalls                    96                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests      6582561                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests      13450781                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests            4                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests      9242880                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops       171914                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests     18443170                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops         171914                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.cpu.branchPred.lookups                60511437                       # Number of BP lookups
system.cpu.branchPred.condPredicted          46070349                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect           4588195                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups             44234359                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                44217724                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.962393                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                  226558                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                 43                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups            3801                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits               2398                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses             1403                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted          478                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts        57666604                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls             299                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts           4585984                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples    230650332                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     0.608984                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     1.409519                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0       172158651     74.64%     74.64% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1        23479380     10.18%     84.82% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2        16812101      7.29%     92.11% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3         9175971      3.98%     96.09% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4         2142864      0.93%     97.02% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5         1770825      0.77%     97.78% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6         1012484      0.44%     98.22% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7          454035      0.20%     98.42% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8         3644021      1.58%    100.00% # Number of insts commited each cycle
